Id,Name,Year,Gender,Count
1070312,Cody,1990,F,229
1070313,Kia,1990,F,229
1070314,Nia,1990,F,229
1070315,Shea,1990,F,229
1070316,Baby,1990,F,227
1070317,Gianna,1990,F,227
1070318,Janell,1990,F,227
1070319,Cherie,1990,F,226
1070320,Lucero,1990,F,226
1070321,Brook,1990,F,225
1070322,Andria,1990,F,224
1070323,Jodie,1990,F,224
1070324,Phoebe,1990,F,224
1070325,Alexander,1990,F,223
1070326,Jaimee,1990,F,223
1070327,Magen,1990,F,222
1070328,Mandi,1990,F,222
1070329,Corrine,1990,F,221
1070330,Kati,1990,F,221
1070331,Kenisha,1990,F,221
1070332,Samatha,1990,F,221
1070333,Dara,1990,F,220
1070334,Sarai,1990,F,220
1070335,Shelbi,1990,F,220
1070336,Danika,1990,F,219
1070337,Deana,1990,F,219
1070338,Demetria,1990,F,219
1070339,Shakira,1990,F,219
1070340,Liza,1990,F,218
1070341,Marjorie,1990,F,218
1070342,Karly,1990,F,217
1070343,Tera,1990,F,217
1070344,Lashonda,1990,F,216
1070345,Maryann,1990,F,216
1070346,Holli,1990,F,215
1070347,Isabella,1990,F,215
1070348,Chaya,1990,F,214
1070349,Lakeshia,1990,F,214
1070350,Lissette,1990,F,214
1070351,Richelle,1990,F,214
1070352,Alysa,1990,F,213
1070353,Jessenia,1990,F,213
1070354,Joana,1990,F,213
1070355,Marcia,1990,F,213
1070356,Catrina,1990,F,212
1070357,Dulce,1990,F,212
1070358,Gabriel,1990,F,212
1070359,Katheryn,1990,F,212
1070360,Lourdes,1990,F,212
1070361,Micah,1990,F,212
1070362,Roxanna,1990,F,212
1070363,Dominque,1990,F,211
1070364,Brooklyn,1990,F,210
1070365,Cathy,1990,F,210
1070366,Nataly,1990,F,210
1070367,Chastity,1990,F,209
1070368,Jessi,1990,F,209
1070369,Magdalena,1990,F,209
1070370,Trina,1990,F,208
1070371,Fallon,1990,F,207
1070372,Loretta,1990,F,207
1070373,Shanell,1990,F,207
1070374,Sherri,1990,F,207
1070375,Sidney,1990,F,207
1070376,Anjelica,1990,F,206
1070377,Carlie,1990,F,206
1070378,Chanelle,1990,F,206
1070379,Karli,1990,F,206
1070380,Edna,1990,F,205
1070381,Eunice,1990,F,205
1070382,Tracie,1990,F,205
1070383,Imani,1990,F,204
1070384,Jesica,1990,F,204
1070385,Kalie,1990,F,204
1070386,Krystin,1990,F,204
1070387,Mari,1990,F,204
1070388,Marian,1990,F,203
1070389,Aja,1990,F,202
1070390,Alannah,1990,F,202
1070391,Blake,1990,F,202
1070392,Bree,1990,F,202
1070393,Roberta,1990,F,202
1070394,Fiona,1990,F,201
1070395,Kallie,1990,F,201
1070396,Shari,1990,F,201
1070397,Lisette,1990,F,200
1070398,Candy,1990,F,199
1070399,Danyelle,1990,F,199
1070400,Geraldine,1990,F,199
1070401,Helena,1990,F,199
1070402,Vicky,1990,F,199
1070403,Kanesha,1990,F,198
1070404,Lia,1990,F,198
1070405,Ava,1990,F,197
1070406,Kristan,1990,F,197
1070407,Laken,1990,F,197
1070408,Lee,1990,F,197
1070409,Catalina,1990,F,196
1070410,Dena,1990,F,196
1070411,Kacy,1990,F,196
1070412,Mariel,1990,F,196
1070413,Marsha,1990,F,196
1070414,Cari,1990,F,195
1070415,Haleigh,1990,F,195
1070416,Jeanne,1990,F,195
1070417,Jesenia,1990,F,195
1070418,Janel,1990,F,194
1070419,Marlena,1990,F,194
1070420,Deidre,1990,F,193
1070421,Georgina,1990,F,193
1070422,Luisa,1990,F,193
1070423,Cory,1990,F,192
1070424,Dora,1990,F,192
1070425,Eryn,1990,F,192
1070426,Lizeth,1990,F,192
1070427,Danae,1990,F,191
1070428,Graciela,1990,F,191
1070429,Shamika,1990,F,191
1070430,Tosha,1990,F,191
1070431,Wanda,1990,F,191
1070432,Annmarie,1990,F,190
1070433,Christopher,1990,F,188
1070434,Elyssa,1990,F,188
1070435,Emilia,1990,F,188
1070436,Jody,1990,F,188
1070437,Kimber,1990,F,188
1070438,Marianne,1990,F,188
1070439,Renae,1990,F,187
1070440,Shameka,1990,F,187
1070441,Deirdre,1990,F,186
1070442,Linsey,1990,F,186
1070443,Lynsey,1990,F,186
1070444,Malinda,1990,F,185
1070445,Shantell,1990,F,185
1070446,Asha,1990,F,184
1070447,Cherish,1990,F,184
1070448,Tarah,1990,F,184
1070449,Hali,1990,F,183
1070450,Jada,1990,F,182
1070451,Leila,1990,F,182
1070452,Louise,1990,F,182
1070453,Annemarie,1990,F,181
1070454,Damaris,1990,F,181
1070455,Deandra,1990,F,181
1070456,Haylee,1990,F,181
1070457,Jourdan,1990,F,181
1070458,Magan,1990,F,181
1070459,Peggy,1990,F,181
1070460,Amberly,1990,F,180
1070461,Delaney,1990,F,180
1070462,Jasmyne,1990,F,180
1070463,Makenzie,1990,F,180
1070464,Sheri,1990,F,180
1070465,Tawny,1990,F,180
1070466,Tiarra,1990,F,180
1070467,Annamarie,1990,F,179
1070468,Bertha,1990,F,179
1070469,Porsche,1990,F,179
1070470,Alyssia,1990,F,178
1070471,Antionette,1990,F,178
1070472,Aubree,1990,F,178
1070473,Brynn,1990,F,178
1070474,Rosalinda,1990,F,178
1070475,Salina,1990,F,177
1070476,Shanique,1990,F,177
1070477,Ada,1990,F,176
1070478,Chiquita,1990,F,176
1070479,Kelcie,1990,F,176
1070480,Marta,1990,F,176
1070481,Christal,1990,F,175
1070482,Glenda,1990,F,175
1070483,Kaneesha,1990,F,175
1070484,Shanequa,1990,F,175
1070485,Shaquana,1990,F,175
1070486,Valarie,1990,F,175
1070487,Chana,1990,F,174
1070488,Stacia,1990,F,174
1070489,Christi,1990,F,173
1070490,Ellie,1990,F,173
1070491,Marcy,1990,F,173
1070492,Stephani,1990,F,173
1070493,Ayana,1990,F,172
1070494,Dolores,1990,F,172
1070495,Isabelle,1990,F,172
1070496,Reina,1990,F,172
1070497,Rosemarie,1990,F,172
1070498,Kasie,1990,F,171
1070499,Marcela,1990,F,171
1070500,Maxine,1990,F,171
1070501,Sarina,1990,F,171
1070502,Shawn,1990,F,171
1070503,Stella,1990,F,171
1070504,Anissa,1990,F,170
1070505,Joni,1990,F,170
1070506,Patience,1990,F,170
1070507,Cinthia,1990,F,169
1070508,Maricruz,1990,F,169
1070509,Carli,1990,F,168
1070510,Flor,1990,F,168
1070511,Merissa,1990,F,168
1070512,Santana,1990,F,168
1070513,Shawnee,1990,F,168
1070514,Adilene,1990,F,167
1070515,Demi,1990,F,167
1070516,Denisha,1990,F,167
1070517,Brandee,1990,F,166
1070518,Brielle,1990,F,166
1070519,Joshua,1990,F,166
1070520,Marion,1990,F,166
1070521,Scarlett,1990,F,166
1070522,Selene,1990,F,166
1070523,Shaquita,1990,F,166
1070524,Casie,1990,F,165
1070525,Cheyanne,1990,F,165
1070526,Leigha,1990,F,165
1070527,Macey,1990,F,165
1070528,Tyra,1990,F,165
1070529,Coral,1990,F,164
1070530,Kami,1990,F,164
1070531,Alayna,1990,F,163
1070532,Angeline,1990,F,163
1070533,Brittnay,1990,F,163
1070534,China,1990,F,163
1070535,Devyn,1990,F,163
1070536,Diandra,1990,F,163
1070537,Ivonne,1990,F,163
1070538,Johana,1990,F,163
1070539,Emerald,1990,F,162
1070540,Karlie,1990,F,162
1070541,Kirby,1990,F,162
1070542,Regan,1990,F,162
1070543,Susie,1990,F,162
1070544,Unknown,1990,F,162
1070545,Yasmine,1990,F,162
1070546,Brigitte,1990,F,160
1070547,Lakesha,1990,F,160
1070548,Lakisha,1990,F,160
1070549,Mattie,1990,F,160
1070550,Shanelle,1990,F,160
1070551,Sinead,1990,F,160
1070552,Elvira,1990,F,159
1070553,Giovanna,1990,F,159
1070554,Malia,1990,F,159
1070555,Mariam,1990,F,159
1070556,Ashlea,1990,F,158
1070557,Esperanza,1990,F,158
1070558,Hilda,1990,F,158
1070559,Karin,1990,F,158
1070560,Lucinda,1990,F,158
1070561,Rosalie,1990,F,158
1070562,Alena,1990,F,157
1070563,Cathryn,1990,F,157
1070564,Female,1990,F,157
1070565,Francis,1990,F,157
1070566,Leilani,1990,F,157
1070567,Nichelle,1990,F,157
1070568,Racquel,1990,F,157
1070569,Rosie,1990,F,157
1070570,Shaneka,1990,F,157
1070571,Austin,1990,F,156
1070572,Erinn,1990,F,156
1070573,Harley,1990,F,156
1070574,Jalissa,1990,F,156
1070575,Juliet,1990,F,156
1070576,Brianda,1990,F,155
1070577,Dalia,1990,F,155
1070578,Thalia,1990,F,155
1070579,Alesia,1990,F,154
1070580,Jenelle,1990,F,154
1070581,Marlee,1990,F,154
1070582,Rena,1990,F,154
1070583,Alia,1990,F,153
1070584,Chantell,1990,F,153
1070585,Chelsy,1990,F,153
1070586,Johnna,1990,F,153
1070587,Kailee,1990,F,153
1070588,Lina,1990,F,153
1070589,Margo,1990,F,153
1070590,Berenice,1990,F,152
1070591,Kelsy,1990,F,152
1070592,Madalyn,1990,F,152
1070593,Ryann,1990,F,152
1070594,Joslyn,1990,F,151
1070595,Latosha,1990,F,151
1070596,Sheree,1990,F,151
1070597,Vanesa,1990,F,151
1070598,Britta,1990,F,150
1070599,Calli,1990,F,150
1070600,Codi,1990,F,150
1070601,Felecia,1990,F,150
1070602,Kayli,1990,F,150
1070603,Malissa,1990,F,150
1070604,Nicolle,1990,F,150
1070605,Anais,1990,F,149
1070606,Cady,1990,F,149
1070607,Charissa,1990,F,149
1070608,Janee,1990,F,149
1070609,Kenyatta,1990,F,149
1070610,Marianna,1990,F,149
1070611,Samara,1990,F,149
1070612,Shelbie,1990,F,149
1070613,Stephenie,1990,F,149
1070614,Breonna,1990,F,148
1070615,Cali,1990,F,148
1070616,Daniel,1990,F,148
1070617,Lynda,1990,F,148
1070618,Davina,1990,F,147
1070619,Eliana,1990,F,147
1070620,Halie,1990,F,147
1070621,Hana,1990,F,147
1070622,Jeanine,1990,F,147
1070623,Jeannie,1990,F,147
1070624,Jewel,1990,F,147
1070625,Joselyn,1990,F,147
1070626,Lidia,1990,F,147
1070627,Lilian,1990,F,147
1070628,Audrianna,1990,F,146
1070629,Ginger,1990,F,146
1070630,Rene,1990,F,146
1070631,Bernice,1990,F,145
1070632,Hazel,1990,F,145
1070633,Karyn,1990,F,145
1070634,Shanita,1990,F,145
1070635,Siobhan,1990,F,145
1070636,Tamra,1990,F,145
1070637,Whittney,1990,F,145
1070638,Amalia,1990,F,144
1070639,Aracely,1990,F,144
1070640,Bryana,1990,F,144
1070641,Carlee,1990,F,144
1070642,Laquisha,1990,F,144
1070643,Lilia,1990,F,144
1070644,Denisse,1990,F,143
1070645,Elsie,1990,F,143
1070646,Latia,1990,F,143
1070647,Mckenna,1990,F,143
1070648,Nakia,1990,F,143
1070649,Sondra,1990,F,143
1070650,Destini,1990,F,142
1070651,Francine,1990,F,142
1070652,Kalli,1990,F,142
1070653,Karlee,1990,F,142
1070654,Kayley,1990,F,142
1070655,Xiomara,1990,F,142
1070656,Ashlynn,1990,F,141
1070657,Keila,1990,F,141
1070658,Sharonda,1990,F,141
1070659,Corinna,1990,F,140
1070660,Dianne,1990,F,140
1070661,Myranda,1990,F,140
1070662,Tristan,1990,F,140
1070663,Viridiana,1990,F,140
1070664,Audriana,1990,F,139
1070665,Breeanna,1990,F,139
1070666,Ileana,1990,F,139
1070667,Katarina,1990,F,139
1070668,Rosanna,1990,F,139
1070669,Tenisha,1990,F,139
1070670,Cheri,1990,F,138
1070671,Essence,1990,F,138
1070672,Justin,1990,F,138
1070673,Paloma,1990,F,138
1070674,Ramona,1990,F,138
1070675,Thea,1990,F,138
1070676,Arianne,1990,F,137
1070677,Courtnie,1990,F,137
1070678,Jacquelin,1990,F,137
1070679,Spencer,1990,F,137
1070680,Susannah,1990,F,137
1070681,Delilah,1990,F,136
1070682,Jeana,1990,F,136
1070683,Jelisa,1990,F,136
1070684,Brigette,1990,F,135
1070685,Elana,1990,F,135
1070686,Reanna,1990,F,135
1070687,Shanay,1990,F,135
1070688,Valentina,1990,F,135
1070689,Ariella,1990,F,134
1070690,Britnee,1990,F,134
1070691,Britteny,1990,F,134
1070692,Kinsey,1990,F,134
1070693,Markie,1990,F,134
1070694,Stormy,1990,F,134
1070695,Meghann,1990,F,133
1070696,Page,1990,F,133
1070697,Trinity,1990,F,133
1070698,Alishia,1990,F,132
1070699,Francisca,1990,F,132
1070700,Karisa,1990,F,132
1070701,Kirstyn,1990,F,132
1070702,Latesha,1990,F,132
1070703,Layla,1990,F,132
1070704,Shanta,1990,F,132
1070705,Amara,1990,F,131
1070706,Gracie,1990,F,131
1070707,Lindy,1990,F,131
1070708,Nakita,1990,F,131
1070709,Aleshia,1990,F,130
1070710,Corrie,1990,F,130
1070711,Elvia,1990,F,130
1070712,Jasmyn,1990,F,130
1070713,Malorie,1990,F,130
1070714,Pearl,1990,F,130
1070715,Rosario,1990,F,130
1070716,Shasta,1990,F,130
1070717,Cathleen,1990,F,129
1070718,Colby,1990,F,129
1070719,Ladonna,1990,F,129
1070720,Mellissa,1990,F,129
1070721,Natali,1990,F,129
1070722,Tanika,1990,F,129
1070723,Colette,1990,F,128
1070724,Courtnee,1990,F,128
1070725,Eugenia,1990,F,128
1070726,Gail,1990,F,128
1070727,Jayne,1990,F,128
1070728,Jazmyn,1990,F,128
1070729,Lashawn,1990,F,128
1070730,Shay,1990,F,128
1070731,Suzanna,1990,F,128
1070732,Vicki,1990,F,128
1070733,Belen,1990,F,127
1070734,Cherise,1990,F,127
1070735,Danelle,1990,F,127
1070736,Danna,1990,F,127
1070737,Jeanna,1990,F,127
1070738,Kaneisha,1990,F,127
1070739,Katlynn,1990,F,127
1070740,Kaylan,1990,F,127
1070741,Kelci,1990,F,127
1070742,Shakia,1990,F,127
1070743,Dannielle,1990,F,126
1070744,Estefania,1990,F,126
1070745,Malika,1990,F,126
1070746,Marci,1990,F,126
1070747,Misha,1990,F,126
1070748,Mona,1990,F,126
1070749,Monet,1990,F,126
1070750,Myesha,1990,F,126
1070751,Violet,1990,F,126
1070752,Deena,1990,F,125
1070753,Ilana,1990,F,125
1070754,Josefina,1990,F,125
1070755,Kayle,1990,F,125
1070756,Matthew,1990,F,125
1070757,Pricilla,1990,F,125
1070758,Brea,1990,F,124
1070759,Cherelle,1990,F,124
1070760,Franchesca,1990,F,124
1070761,Ivory,1990,F,124
1070762,Lakendra,1990,F,124
1070763,Lila,1990,F,124
1070764,Marguerite,1990,F,124
1070765,Natosha,1990,F,124
1070766,Rae,1990,F,124
1070767,Rhea,1990,F,124
1070768,Shalonda,1990,F,124
1070769,Yajaira,1990,F,124
1070770,Jackeline,1990,F,123
1070771,Jazmyne,1990,F,123
1070772,Meranda,1990,F,123
1070773,Raina,1990,F,123
1070774,Shanda,1990,F,123
1070775,Unique,1990,F,123
1070776,Alix,1990,F,122
1070777,Annabel,1990,F,122
1070778,Chante,1990,F,122
1070779,Markita,1990,F,122
1070780,Starr,1990,F,122
1070781,Tisha,1990,F,122
1070782,Aleisha,1990,F,121
1070783,Ida,1990,F,121
1070784,Pilar,1990,F,121
1070785,Darla,1990,F,120
1070786,David,1990,F,120
1070787,Penny,1990,F,120
1070788,Talisha,1990,F,120
1070789,Chelsee,1990,F,119
1070790,Estela,1990,F,119
1070791,Farrah,1990,F,119
1070792,Kalee,1990,F,119
1070793,Kianna,1990,F,119
1070794,Kiarra,1990,F,119
1070795,Mallorie,1990,F,119
1070796,Porscha,1990,F,119
1070797,Yessica,1990,F,119
1070798,Caryn,1990,F,118
1070799,Charlie,1990,F,118
1070800,Eve,1990,F,118
1070801,Katerina,1990,F,118
1070802,Kaylynn,1990,F,118
1070803,Kenzie,1990,F,118
1070804,Marcie,1990,F,118
1070805,Nellie,1990,F,118
1070806,Sheryl,1990,F,118
1070807,Brieanna,1990,F,117
1070808,Jordon,1990,F,117
1070809,Kathryne,1990,F,117
1070810,Kendal,1990,F,117
1070811,Kenia,1990,F,117
1070812,Kesha,1990,F,117
1070813,Rachele,1990,F,117
1070814,Shanee,1990,F,117
1070815,Sharee,1990,F,117
1070816,Annalisa,1990,F,116
1070817,Jenessa,1990,F,116
1070818,Jeri,1990,F,116
1070819,Kaytlin,1990,F,116
1070820,Misti,1990,F,116
1070821,Sydnee,1990,F,116
1070822,Therese,1990,F,116
1070823,Aida,1990,F,115
1070824,Cassaundra,1990,F,115
1070825,James,1990,F,115
1070826,Kady,1990,F,115
1070827,Lillie,1990,F,115
1070828,Linnea,1990,F,115
1070829,Meggan,1990,F,115
1070830,Sage,1990,F,115
1070831,Shaniece,1990,F,115
1070832,Stephaine,1990,F,115
1070833,Tiesha,1990,F,115
1070834,Yanira,1990,F,115
1070835,Bailee,1990,F,114
1070836,Cally,1990,F,114
1070837,Corie,1990,F,114
1070838,Corrina,1990,F,114
1070839,Desire,1990,F,114
1070840,Destiney,1990,F,114
1070841,Jacquelynn,1990,F,114
1070842,Jenae,1990,F,114
1070843,Kay,1990,F,114
1070844,Nicollette,1990,F,114
1070845,Rashida,1990,F,114
1070846,Terry,1990,F,114
1070847,Venessa,1990,F,114
1070848,Ashanti,1990,F,113
1070849,Bria,1990,F,113
1070850,Grecia,1990,F,113
1070851,Jose,1990,F,113
1070852,London,1990,F,113
1070853,Macie,1990,F,113
1070854,Natashia,1990,F,113
1070855,Skyla,1990,F,113
1070856,Tana,1990,F,113
1070857,Taneisha,1990,F,113
1070858,Tierney,1990,F,113
1070859,Alba,1990,F,112
1070860,Aleah,1990,F,112
1070861,Alondra,1990,F,112
1070862,Ayanna,1990,F,112
1070863,Juliette,1990,F,112
1070864,Kadie,1990,F,112
1070865,Keeley,1990,F,112
1070866,Kenna,1990,F,112
1070867,Lucille,1990,F,112
1070868,Marlen,1990,F,112
1070869,Mellisa,1990,F,112
1070870,Paulette,1990,F,112
1070871,Salena,1990,F,112
1070872,Stefany,1990,F,112
1070873,Tabetha,1990,F,112
1070874,Yazmin,1990,F,112
1070875,Addie,1990,F,111
1070876,Aubrie,1990,F,111
1070877,Cami,1990,F,111
1070878,Darci,1990,F,111
1070879,Eleni,1990,F,111
1070880,Evan,1990,F,111
1070881,Frankie,1990,F,111
1070882,Hailee,1990,F,111
1070883,Lacee,1990,F,111
1070884,Serina,1990,F,111
1070885,Chanell,1990,F,110
1070886,Jazzmine,1990,F,110
1070887,Shavon,1990,F,110
1070888,Sherrie,1990,F,110
1070889,Ashia,1990,F,109
1070890,Ayesha,1990,F,109
1070891,Miesha,1990,F,109
1070892,Mildred,1990,F,109
1070893,Patsy,1990,F,109
1070894,Robert,1990,F,109
1070895,Shira,1990,F,109
1070896,Shyla,1990,F,109
1070897,Alora,1990,F,108
1070898,Chanda,1990,F,108
1070899,Daniele,1990,F,108
1070900,Florence,1990,F,108
1070901,Keara,1990,F,108
1070902,Lilly,1990,F,108
1070903,Reba,1990,F,108
1070904,Rebecka,1990,F,108
1070905,Rivka,1990,F,108
1070906,Steffanie,1990,F,108
1070907,Tasia,1990,F,108
1070908,Aliza,1990,F,107
1070909,Annalise,1990,F,107
1070910,Gena,1990,F,107
1070911,Izamar,1990,F,107
1070912,Kaitlan,1990,F,107
1070913,Keyana,1990,F,107
1070914,Leeanna,1990,F,107
1070915,Marah,1990,F,107
1070916,Rosalyn,1990,F,107
1070917,Tesla,1990,F,107
1070918,Tonisha,1990,F,107
1070919,Allegra,1990,F,106
1070920,Anika,1990,F,106
1070921,Bethanie,1990,F,106
1070922,Dallas,1990,F,106
1070923,Greta,1990,F,106
1070924,Jamesha,1990,F,106
1070925,Kelcey,1990,F,106
1070926,Kiah,1990,F,106
1070927,Lashanda,1990,F,106
1070928,Latoria,1990,F,106
1070929,Louisa,1990,F,106
1070930,Rasheeda,1990,F,106
1070931,Alyshia,1990,F,105
1070932,Anastacia,1990,F,105
1070933,Andrew,1990,F,105
1070934,Ashlei,1990,F,105
1070935,Britani,1990,F,105
1070936,Camilla,1990,F,105
1070937,Candis,1990,F,105
1070938,Cristin,1990,F,105
1070939,Dixie,1990,F,105
1070940,Harmony,1990,F,105
1070941,Kayce,1990,F,105
1070942,Lashay,1990,F,105
1070943,Sunny,1990,F,105
1070944,Ami,1990,F,104
1070945,Ariane,1990,F,104
1070946,Cristy,1990,F,104
1070947,Kenyetta,1990,F,104
1070948,Kerrie,1990,F,104
1070949,Magali,1990,F,104
1070950,Mica,1990,F,104
1070951,Niki,1990,F,104
1070952,Shatara,1990,F,104
1070953,Stormie,1990,F,104
1070954,Alivia,1990,F,103
1070955,Anisha,1990,F,103
1070956,Cydney,1990,F,103
1070957,Katina,1990,F,103
1070958,Leona,1990,F,103
1070959,Libby,1990,F,103
1070960,Nelly,1990,F,103
1070961,Reva,1990,F,103
1070962,Samira,1990,F,103
1070963,Yuri,1990,F,103
1070964,Allysa,1990,F,102
1070965,Brionna,1990,F,102
1070966,Chynna,1990,F,102
1070967,Jerika,1990,F,102
1070968,Karrie,1990,F,102
1070969,Keyona,1990,F,102
1070970,Kyndra,1990,F,102
1070971,Maci,1990,F,102
1070972,Mireya,1990,F,102
1070973,Rayna,1990,F,102
1070974,Violeta,1990,F,102
1070975,Ciarra,1990,F,101
1070976,Corissa,1990,F,101
1070977,Daria,1990,F,101
1070978,Kayleen,1990,F,101
1070979,Lianna,1990,F,101
1070980,Mercedez,1990,F,101
1070981,Quanisha,1990,F,101
1070982,Shani,1990,F,101
1070983,Yasmeen,1990,F,101
1070984,Anthony,1990,F,100
1070985,Astrid,1990,F,100
1070986,Deonna,1990,F,100
1070987,June,1990,F,100
1070988,Khadijah,1990,F,100
1070989,Michell,1990,F,100
1070990,Sammantha,1990,F,100
1070991,Savanah,1990,F,100
1070992,Talisa,1990,F,100
1070993,Vera,1990,F,100
1070994,Afton,1990,F,99
1070995,Ansley,1990,F,99
1070996,Anya,1990,F,99
1070997,Caprice,1990,F,99
1070998,Cristine,1990,F,99
1070999,Elicia,1990,F,99
1071000,Kindra,1990,F,99
1071001,Lynnette,1990,F,99
1071002,Marybeth,1990,F,99
1071003,Niesha,1990,F,99
1071004,Ronda,1990,F,99
1071005,Suzette,1990,F,99
1071006,Tequila,1990,F,99
1071007,Tonia,1990,F,99
1071008,Adriane,1990,F,98
1071009,Brigid,1990,F,98
1071010,Consuelo,1990,F,98
1071011,Jaclynn,1990,F,98
1071012,Jazzmin,1990,F,98
1071013,Lorin,1990,F,98
1071014,Shae,1990,F,98
1071015,Sharita,1990,F,98
1071016,Shaylee,1990,F,98
1071017,Tatum,1990,F,98
1071018,Tempest,1990,F,98
1071019,Vannessa,1990,F,98
1071020,Amaris,1990,F,97
1071021,Angelita,1990,F,97
1071022,Evelin,1990,F,97
1071023,Genna,1990,F,97
1071024,Latanya,1990,F,97
1071025,Montana,1990,F,97
1071026,Shoshana,1990,F,97
1071027,Wendi,1990,F,97
1071028,Annika,1990,F,96
1071029,Carey,1990,F,96
1071030,Iman,1990,F,96
1071031,Marielle,1990,F,96
1071032,Miracle,1990,F,96
1071033,Priya,1990,F,96
1071034,Quinn,1990,F,96
1071035,Shanel,1990,F,96
1071036,Tawni,1990,F,96
1071037,Ursula,1990,F,96
1071038,Arica,1990,F,95
1071039,Dani,1990,F,95
1071040,Jonna,1990,F,95
1071041,Kaelyn,1990,F,95
1071042,Keanna,1990,F,95
1071043,Lakia,1990,F,95
1071044,Nayeli,1990,F,95
1071045,Tressa,1990,F,95
1071046,Alexi,1990,F,94
1071047,Ebonie,1990,F,94
1071048,Estrella,1990,F,94
1071049,Juliann,1990,F,94
1071050,Kassondra,1990,F,94
1071051,Kirsty,1990,F,94
1071052,Latricia,1990,F,94
1071053,Nicola,1990,F,94
1071054,Siera,1990,F,94
1071055,Tayla,1990,F,94
1071056,Adela,1990,F,93
1071057,Daisha,1990,F,93
1071058,Elia,1990,F,93
1071059,Ivanna,1990,F,93
1071060,Jalesa,1990,F,93
1071061,Kaylene,1990,F,93
1071062,Keosha,1990,F,93
1071063,Lois,1990,F,93
1071064,Sequoia,1990,F,93
1071065,Sharlene,1990,F,93
1071066,Tegan,1990,F,93
1071067,Amira,1990,F,92
1071068,Antonette,1990,F,92
1071069,Blaire,1990,F,92
1071070,Britnie,1990,F,92
1071071,Carole,1990,F,92
1071072,Darcie,1990,F,92
1071073,Delores,1990,F,92
1071074,Jonathan,1990,F,92
1071075,Julisa,1990,F,92
1071076,Kasi,1990,F,92
1071077,Kassi,1990,F,92
1071078,Shanise,1990,F,92
1071079,Sky,1990,F,92
1071080,Thelma,1990,F,92
1071081,Tory,1990,F,92
1071082,Adele,1990,F,91
1071083,Chyna,1990,F,91
1071084,Danisha,1990,F,91
1071085,Elora,1990,F,91
1071086,Jeniffer,1990,F,91
1071087,Kailyn,1990,F,91
1071088,Krystyna,1990,F,91
1071089,Mirna,1990,F,91
1071090,Pa,1990,F,91
1071091,Shara,1990,F,91
1071092,Sharae,1990,F,91
1071093,Sherika,1990,F,91
1071094,Aria,1990,F,90
1071095,Aundrea,1990,F,90
1071096,Azucena,1990,F,90
1071097,Brittini,1990,F,90
1071098,Elle,1990,F,90
1071099,Farah,1990,F,90
1071100,Jenni,1990,F,90
1071101,Karley,1990,F,90
1071102,Kiesha,1990,F,90
